time,Iplus_R,Iminus_R,P,rf_on
0.10750000000000008,0.08525478414602151,0.038247898326772195,0.4447560841376472,1
0.11000000000000008,0.08324787933163727,0.037602903329501884,0.4446670575728794,1
0.11250000000000009,0.08130037906876783,0.03697025635333666,0.4445790797629543,1
0.11500000000000009,0.07941042613894227,0.036349712911373636,0.44449212892357426,1
0.11750000000000009,0.0775762227139373,0.035741033428415836,0.44440618380251795,1
0.12000000000000009,0.07579602843307769,0.03514398314150956,0.444321223665532,1
0.1225000000000001,0.07406815854327518,0.034558332002506395,0.44423722828259327,1
0.12500000000000008,0.07239098209974726,0.033983854582606915,0.44415417791456757,0
0.12750000000000009,0.0728237646932661,0.034039869897895585,0.44415417791456757,0
0.1300000000000001,0.07325480784079293,0.03409574836994677,0.44415417791456757,0
0.1325000000000001,0.07368411978248075,0.034151490415798326,0.4441541779145669,0
0.1350000000000001,0.0741117087164945,0.03420709645110284,0.4441541779145671,0
0.1375000000000001,0.07453758279923359,0.03426256689013255,0.44415417791456774,0
0.1400000000000001,0.0749617501455546,0.03431790214578392,0.44415417791456824,0
0.1425000000000001,0.07538421882899002,0.03437310262958259,0.4441541779145678,0
0.1450000000000001,0.07580499688196878,0.034428168751687895,0.444154177914567,0
0.1475000000000001,0.07622409229603298,0.03448310092089788,0.44415417791456746,0
0.1500000000000001,0.07664151302205548,0.03453789954465385,0.44415417791456707,0
0.1525000000000001,0.07705726697045524,0.0345925650290449,0.44415417791456746,0
0.1550000000000001,0.0774713620114114,0.03464709777881297,0.44415417791456724,0
0.1575000000000001,0.077883805975077,0.03470149819735718,0.444154177914568,0
0.16000000000000011,0.0782946066517905,0.03475576668673865,0.4441541779145674,0
0.16250000000000012,0.07870377179228728,0.034809903647685034,0.44415417791456724,0
0.16500000000000012,0.07911130910790895,0.03486390947959511,0.4441541779145677,0
0.16750000000000012,0.0795172262708124,0.03491778458054351,0.4441541779145679,0
0.17000000000000012,0.07992153091417646,0.03497152934728515,0.4441541779145679,0
0.17250000000000013,0.08032423063240964,0.035025144175259953,0.44415417791456885,0
0.17500000000000013,0.08072533298135395,0.03507862945859717,0.44415417791456846,0
0.17750000000000013,0.0811248454784901,0.0351319855901201,0.4441541779145678,0
0.18000000000000013,0.0815227756031396,0.03518521296135055,0.4441541779145682,0
0.18250000000000013,0.08191913079666774,0.03523831196251328,0.44415417791456757,0
0.18500000000000014,0.08231391846268324,0.03529128298254052,0.4441541779145678,0
0.18750000000000014,0.0827071459672391,0.0353441264090765,0.44415417791456735,0
0.19000000000000014,0.08309882063903042,0.035396842628481744,0.4441541779145671,0
0.19250000000000014,0.08348894976959235,0.035449432025837654,0.4441541779145678,0
0.19500000000000015,0.08387754061349659,0.03550189498495092,0.44415417791456796,0
0.19750000000000015,0.08426460038854652,0.035554231888357796,0.44415417791456746,0
0.20000000000000015,0.08465013627597195,0.03560644311732852,0.4441541779145673,0
0.20250000000000015,0.08503415542062225,0.0356585290518719,0.44415417791456824,0
0.20500000000000015,0.0854166649311587,0.03571049007073932,0.444154177914568,0
0.20750000000000016,0.08579767188024544,0.035762326551429316,0.4441541779145683,0
0.21000000000000016,0.08617718330474025,0.03581403887019193,0.4441541779145675,0
0.21250000000000016,0.08655520620588264,0.03586562740203283,0.44415417791456846,0
0.21500000000000016,0.0869317475494833,0.035917092520717765,0.4441541779145676,0
0.21750000000000017,0.08730681426611021,0.03596843459877671,0.4441541779145681,0
0.22000000000000017,0.08768041325127522,0.036019654007508325,0.444154177914567,0
0.22250000000000017,0.08805255136561892,0.036070751116984066,0.44415417791456807,0
0.22500000000000017,0.0884232354350946,0.03612172629605234,0.4441541779145668,0
0.22750000000000017,0.08879247225115204,0.036172579912342864,0.444154177914567,0
0.23000000000000018,0.0891602685709183,0.03622331233227094,0.44415417791456724,0
0.23250000000000018,0.08952663111738011,0.03627392392104136,0.4441541779145678,0
0.23500000000000018,0.08989156657956347,0.03632441504265285,0.4441541779145678,0
0.23750000000000018,0.09025508161271246,0.03637478605990214,0.4441541779145678,0
0.24000000000000019,0.09061718283846817,0.03642503733438805,0.44415417791456796,0
0.2425000000000002,0.0909778768450449,0.03647516922651579,0.444154177914568,0
0.2450000000000002,0.09133717018740763,0.03652518209550081,0.44415417791456796,0
0.2475000000000002,0.09169506938744608,0.036575076299373115,0.44415417791456735,0
0.25000000000000017,0.09205158093415002,0.03662485219498134,0.4441541779145671,0
0.25250000000000017,0.09240671128378214,0.0366745101379967,0.44415417791456757,0
0.25500000000000017,0.09276046686005046,0.03672405048291712,0.44415417791456774,0
0.2575000000000002,0.09311285405428034,0.0367734735830713,0.44415417791456824,0
0.2600000000000002,0.09346387922558462,0.036822779790622685,0.44415417791456757,0
0.2625000000000002,0.09381354870103346,0.036871969456573575,0.44415417791456874,0
0.2650000000000002,0.09416186877582326,0.03692104293076897,0.44415417791456746,0
0.2675000000000002,0.09450884571344381,0.036970000561900807,0.44415417791456696,0
0.2700000000000002,0.09485448574584619,0.03701884269751156,0.44415417791456746,0
0.2725000000000002,0.09519879507360819,0.03706756968399861,0.44415417791456707,0
0.2750000000000002,0.09554177986609944,0.037116181866618005,0.44415417791456846,0
0.2775000000000002,0.095883446261646,0.03716467958948817,0.44415417791456757,0
0.2800000000000002,0.09622380036769348,0.03721306319559425,0.44415417791456746,0
0.2825000000000002,0.09656284826096947,0.03726133302679168,0.4441541779145678,0
0.2850000000000002,0.0969005959876451,0.03730948942381023,0.44415417791456746,0
0.2875000000000002,0.09723704956349592,0.03735753272625786,0.4441541779145679,0
0.2900000000000002,0.09757221497406152,0.0374054632726245,0.4441541779145672,0
0.2925000000000002,0.09790609817480474,0.037453281400286066,0.444154177914567,0
0.2950000000000002,0.09823870509126954,0.037500987445508116,0.44415417791456746,0
0.2975000000000002,0.09857004161923849,0.03754858174344978,0.44415417791456746,0
0.3000000000000002,0.09890011362488922,0.03759606462816748,0.44415417791456685,0
0.3025000000000002,0.09922892694494964,0.037643436432618846,0.4441541779145671,0
0.3050000000000002,0.0995564873868529,0.03769069748866639,0.44415417791456757,0
0.3075000000000002,0.0998828007288916,0.03773784812708132,0.44415417791456746,0
0.3100000000000002,0.10020787272037007,0.03778488867754733,0.444154177914567,0
0.3125000000000002,0.10053170908175714,0.03783181946866423,0.4441541779145679,0
0.3150000000000002,0.1008543155048377,0.037878640827951754,0.44415417791456757,0
0.3175000000000002,0.10117569765286265,0.03792535308185323,0.444154177914568,0
0.32000000000000023,0.10149586116069942,0.03797195655573946,0.44415417791456757,0
0.32250000000000023,0.10181481163498045,0.03801845157391214,0.44415417791456724,0
0.32500000000000023,0.10213255465425133,0.03806483845960762,0.44415417791456796,0
0.32750000000000024,0.10244909576911884,0.038111117535000696,0.4441541779145689,0
0.33000000000000024,0.10276444050239628,0.03815728912120808,0.4441541779145677,0
0.33250000000000024,0.10307859434925043,0.03820335353829218,0.44415417791456624,0
0.33500000000000024,0.103391562777346,0.0382493111052647,0.44415417791456746,0
0.33750000000000024,0.10370335122699008,0.03829516214009011,0.4441541779145665,0
0.34000000000000025,0.10401396511127506,0.038340906959689405,0.44415417791456785,0
0.34250000000000025,0.10432340981622155,0.0383865458799437,0.44415417791456746,0
0.34500000000000025,0.10463169070092095,0.038432079215697655,0.4441541779145678,0
0.34750000000000025,0.1049388130976755,0.03847750728076316,0.44415417791456774,0
0.35000000000000026,0.10524478231213928,0.03852283038792282,0.44415417791456685,0
0.35250000000000026,0.10554960362345737,0.03856804884893352,0.444154177914568,0
0.35500000000000026,0.10585328228440537,0.03861316297452997,0.4441541779145687,0
0.35750000000000026,0.10615582352152686,0.03865817307442809,0.44415417791456807,0
0.36000000000000026,0.10645723253527106,0.038703079457328725,0.44415417791456724,0
0.36250000000000027,0.10675751450012932,0.038747882430920935,0.44415417791456824,0
0.36500000000000027,0.107056674564771,0.038792582301885585,0.444154177914569,0
0.36750000000000027,0.10735471785217876,0.038837179375898694,0.4441541779145677,0
0.3700000000000003,0.10765164945978295,0.038881673957635005,0.4441541779145674,0
0.3725000000000003,0.10794747445959503,0.03892606635077141,0.4441541779145684,0
0.3750000000000003,0.10824219789834111,0.03897035685799028,0.4441541779145686,0
0.3775000000000003,0.1085358247975936,0.039014545780982915,0.4441541779145671,0
0.3800000000000003,0.10882836015390292,0.039058633420452994,0.44415417791456724,0
0.3825000000000003,0.10911980893892845,0.03910262007611995,0.44415417791456724,0
0.3850000000000003,0.10941017609956881,0.03914650604672231,0.44415417791456746,0
0.3875000000000003,0.10969946655809117,0.03919029163002102,0.4441541779145679,0
0.3900000000000003,0.10998768521225949,0.03923397712280298,0.4441541779145671,0
0.3925000000000003,0.11027483693546342,0.039277562820884133,0.44415417791456724,0
0.3950000000000003,0.11056092657684502,0.039321049019113034,0.44415417791456735,0
0.3975000000000003,0.11084595896142556,0.03936443601137391,0.44415417791456846,0
0.4000000000000003,0.11112993889023196,0.03940772409059026,0.4441541779145677,0
0.4025000000000003,0.11141287114042106,0.03945091354872797,0.4441541779145679,0
0.4050000000000003,0.11169476046540547,0.0394940046767985,0.44415417791456707,0
0.4075000000000003,0.11197561159497649,0.03953699776486247,0.44415417791456796,0
0.4100000000000003,0.11225542923542829,0.039579893102032596,0.4441541779145672,0
0.4125000000000003,0.11253421806967975,0.03962269097647713,0.4441541779145679,0
0.4150000000000003,0.11281198275739703,0.03966539167542304,0.4441541779145679,0
0.4175000000000003,0.11308872793511449,0.03970799548515919,0.444154177914567,0
0.4200000000000003,0.1133644582163556,0.03975050269103965,0.4441541779145681,0
0.4225000000000003,0.11363917819175284,0.039792913577486815,0.44415417791456824,0
0.4250000000000003,0.11391289242916705,0.03983522842799467,0.4441541779145686,0
0.4275000000000003,0.11418560547380638,0.03987744752513193,0.44415417791456735,0
0.4300000000000003,0.11445732184834385,0.039919571150545154,0.4441541779145679,0
0.43250000000000033,0.11472804605303517,0.039961599584961933,0.44415417791456696,0
0.43500000000000033,0.11499778256583577,0.04000353310819412,0.44415417791456696,0
0.43750000000000033,0.11526653584251664,0.04004537199914097,0.44415417791456746,0
0.44000000000000034,0.11553431031678019,0.04008711653579205,0.444154177914567,0
0.44250000000000034,0.11580111040037441,0.040128766995230644,0.4441541779145679,0
0.44500000000000034,0.11606694048320865,0.04017032365363659,0.444154177914568,0
0.44750000000000034,0.1163318049334659,0.04021178678628959,0.44415417791456746,0
0.45000000000000034,0.11659570809771684,0.04025315666757215,0.4441541779145672,0
0.45250000000000035,0.11685865430103157,0.0402944335709727,0.4441541779145681,0
0.45500000000000035,0.1171206478470923,0.04033561776908869,0.4441541779145677,0
0.45750000000000035,0.11738169301830402,0.04037670953362958,0.4441541779145666,0
0.46000000000000035,0.1176417940759057,0.040417709135419894,0.44415417791456796,0
0.46250000000000036,0.11790095526008004,0.04045861684440218,0.4441541779145679,0
0.46500000000000036,0.1181591807900629,0.04049943292964024,0.44415417791456824,0
0.46750000000000036,0.11841647486425244,0.040540157659321875,0.4441541779145681,0
0.47000000000000036,0.11867284166031765,0.040580791300762024,0.4441541779145677,0
0.47250000000000036,0.1189282853353056,0.04062133412040579,0.4441541779145669,0
0.47500000000000037,0.11918281002574906,0.040661786383831236,0.44415417791456696,0
0.47750000000000037,0.11943641984777298,0.040702148355752484,0.4441541779145678,0
0.48000000000000037,0.11968911889720033,0.04074242030002273,0.4441541779145671,0
0.4825000000000004,0.11994091124965772,0.04078260247963703,0.44415417791456646,0
0.4850000000000004,0.12019180096068041,0.040822695156735256,0.4441541779145672,0
0.4875000000000004,0.12044179206581641,0.040862698592605204,0.4441541779145671,0
0.4900000000000004,0.12069088858073042,0.04090261304768527,0.444154177914567,0
0.4925000000000004,0.12093909450130684,0.04094243878156743,0.444154177914567,0
0.4950000000000004,0.12118641380375303,0.040982176053000176,0.44415417791456724,0
0.4975000000000004,0.12143285044470054,0.041021825119891435,0.44415417791456724,0
0.5000000000000003,0.12167840836130756,0.0410613862393113,0.4441541779145666,0
0.5025000000000001,0.12192309147135896,0.04110085966749499,0.4441541779145674,0
0.5049999999999998,0.12216690367336802,0.04114024565984572,0.4441541779145671,0
0.5074999999999995,0.12240984884667512,0.04117954447093743,0.44415417791456624,0
0.5099999999999992,0.12265193085154778,0.041218756354517716,0.444154177914567,0
0.512499999999999,0.12289315352928006,0.04125788156351068,0.4441541779145679,0
0.5149999999999987,0.12313352070228951,0.04129692035001956,0.444154177914567,0
0.5174999999999984,0.12337303617421647,0.04133587296532981,0.44415417791456735,0
0.5199999999999981,0.1236117037300204,0.04137473965991164,0.44415417791456757,0
0.5224999999999979,0.12384952713607707,0.041413520683422994,0.44415417791456846,0
0.5249999999999976,0.12408651014027461,0.04145221628471199,0.444154177914567,0
0.5274999999999973,0.12432265647210941,0.041490826711820215,0.4441541779145671,0
0.529999999999997,0.12455796984278138,0.04152935221198496,0.4441541779145681,0
0.5324999999999968,0.12479245394528844,0.04156779303164232,0.4441541779145672,0
0.5349999999999965,0.12502611245452117,0.0416061494164297,0.4441541779145679,0
0.5374999999999962,0.1252589490273559,0.04164442161118865,0.4441541779145682,0
0.5399999999999959,0.12549096730274864,0.04168260985996757,0.44415417791456746,0
0.5424999999999957,0.1257221709018269,0.04172071440602444,0.444154177914567,0
0.5449999999999954,0.12595256342798308,0.0417587354918294,0.4441541779145666,0
0.5474999999999951,0.12618214846696527,0.04179667335906756,0.44415417791456724,0
0.5499999999999948,0.12641092958696845,0.04183452824864167,0.44415417791456774,0
0.5524999999999946,0.12663891033872574,0.04187230040067462,0.4441541779145678,0
0.5549999999999943,0.12686609425559883,0.04190999005451234,0.4441541779145678,0
0.557499999999994,0.1270924848536668,0.04194759744872638,0.4441541779145671,0
0.5599999999999937,0.12731808563181635,0.0419851228211163,0.4441541779145667,0
0.5624999999999934,0.12754290007183003,0.04202256640871271,0.4441541779145666,0
0.5649999999999932,0.12776693163847522,0.04205992844777952,0.4441541779145679,0
0.5674999999999929,0.12799018377959148,0.04209720917381684,0.4441541779145679,0
0.5699999999999926,0.12821265992617784,0.04213440882156335,0.44415417791456635,0
0.5724999999999923,0.12843436349248025,0.04217152762499909,0.44415417791456746,0
0.5749999999999921,0.1286552978760776,0.042208565817347964,0.44415417791456735,0
0.5774999999999918,0.12887546645796816,0.042245523631080195,0.4441541779145681,0
0.5799999999999915,0.1290948726026549,0.042282401297915044,0.44415417791456757,0
0.5824999999999912,0.1293135196582305,0.04231919904882338,0.44415417791456785,0
0.584999999999991,0.12953141095646184,0.042355917114030125,0.44415417791456635,0
0.5874999999999907,0.12974854981287492,0.04239255572301677,0.44415417791456735,0
0.5899999999999904,0.1299649395268378,0.042429115104524136,0.4441541779145669,0
0.5924999999999901,0.13018058338164437,0.04246559548655459,0.44415417791456735,0
0.5949999999999899,0.13039548464459685,0.042501997096374776,0.44415417791456724,0
0.5974999999999896,0.13060964656708873,0.042538320160518006,0.44415417791456746,0
0.5999999999999893,0.13082307238468613,0.04257456490478679,0.444154177914567,0
0.602499999999989,0.1310357653172096,0.04261073155425537,0.444154177914568,0
0.6049999999999888,0.13124772856881559,0.04264682033327213,0.44415417791456685,0
0.6074999999999885,0.13145896532807627,0.042682831465462014,0.444154177914567,0
0.6099999999999882,0.13166947876806062,0.04271876517372917,0.4441541779145668,0
0.6124999999999879,0.13187927204641364,0.04275462168025921,0.4441541779145679,0
0.6149999999999877,0.13208834830543598,0.04279040120652176,0.4441541779145665,0
0.6174999999999874,0.13229671067216314,0.042826103973272876,0.4441541779145678,0
0.6199999999999871,0.1325043622584434,0.04286173020055739,0.4441541779145676,0
0.6224999999999868,0.13271130616101628,0.042897280107711544,0.44415417791456807,0
0.6249999999999866,0.1329175454615907,0.04293275391336514,0.44415417791456724,0
0.6274999999999863,0.1331230832269216,0.042968151835444036,0.44415417791456613,0
0.629999999999986,0.13332792250888684,0.04300347409117268,0.4441541779145667,0
0.6324999999999857,0.133532066344564,0.04303872089707625,0.444154177914567,0
0.6349999999999855,0.13373551775630663,0.043073892468983126,0.444154177914567,0
0.6374999999999852,0.13393827975181913,0.04310898902202738,0.44415417791456635,0
0.6399999999999849,0.13414035532423257,0.043144010770651005,0.44415417791456724,0
0.6424999999999846,0.1343417474521798,0.043178957928606265,0.4441541779145668,0
0.6449999999999844,0.13454245909986917,0.043213830708958095,0.44415417791456796,0
0.6474999999999841,0.13474249321715925,0.04324862932408631,0.4441541779145671,0
0.6499999999999838,0.134941852739632,0.043283353985688215,0.4441541779145666,0
0.6524999999999835,0.1351405405886663,0.04331800490478055,0.44415417791456735,0
0.6549999999999833,0.13533855967151107,0.04335258229170208,0.4441541779145662,0
0.657499999999983,0.13553591288135722,0.043387086356115816,0.4441541779145671,0
0.6599999999999827,0.13573260309740987,0.043421517307011194,0.4441541779145669,0
0.6624999999999824,0.13592863318496068,0.04345587535270659,0.4441541779145669,0
0.6649999999999822,0.1361240059954587,0.0434901607008514,0.44415417791456624,0
0.6674999999999819,0.13631872436658102,0.04352437355842831,0.4441541779145668,0
0.6699999999999816,0.13651279112230422,0.04355851413175572,0.44415417791456746,0
0.6724999999999813,0.13670620907297393,0.043592582626489886,0.44415417791456724,0
0.6749999999999811,0.1368989810153749,0.04362657924762715,0.4441541779145674,0
0.6774999999999808,0.13709110973280025,0.0436605041995062,0.444154177914567,0
0.6799999999999805,0.13728259799512088,0.04369435768581036,0.44415417791456724,0
0.6824999999999802,0.1374734485588541,0.04372813990956976,0.4441541779145656,0
0.68499999999998,0.1376636641672319,0.04376185107316351,0.4441541779145673,0
0.6874999999999797,0.13785324755026923,0.043795491378321984,0.44415417791456724,0
0.6899999999999794,0.1380422014248311,0.04382906102612897,0.4441541779145664,0
0.6924999999999791,0.1382305284947006,0.04386256021702383,0.4441541779145671,0
0.6949999999999789,0.13841823145064538,0.04389598915080374,0.4441541779145672,0
0.6974999999999786,0.13860531297048395,0.04392934802662603,0.44415417791456735,0
0.6999999999999783,0.13879177571915263,0.04396263704300988,0.444154177914568,0
0.702499999999978,0.13897762234877095,0.043995856397839,0.4441541779145676,0
0.7049999999999778,0.13916285549870713,0.04402900628836352,0.44415417791456735,0
0.7074999999999775,0.1393474777956437,0.044062086911202114,0.4441541779145672,0
0.7099999999999772,0.1395314918536416,0.04409509846234428,0.444154177914567,0
0.7124999999999769,0.13971490027420536,0.04412804113715229,0.44415417791456746,0
0.7149999999999767,0.13989770564634696,0.0441609151303636,0.44415417791456724,0
0.7174999999999764,0.14007991054664934,0.044193720636092566,0.44415417791456696,0
0.7199999999999761,0.14026151753933067,0.04422645784783289,0.44415417791456696,0
0.7224999999999758,0.14044252917630645,0.0442591269584596,0.44415417791456724,0
0.7249999999999756,0.14062294799725317,0.04429172816023105,0.4441541779145667,0
0.7274999999999753,0.1408027765296702,0.044324261644791245,0.44415417791456746,0
0.729999999999975,0.14098201728894236,0.044356727603171685,0.4441541779145673,0
0.7324999999999747,0.14116067277840136,0.04438912622579353,0.4441541779145669,0
0.7349999999999745,0.14133874548938738,0.044421457702469705,0.4441541779145669,0
0.7374999999999742,0.14151623790131043,0.04445372222240688,0.4441541779145665,0
0.7399999999999739,0.141693152481711,0.04448591997420757,0.44415417791456707,0
0.7424999999999736,0.14186949168632032,0.044518051145872144,0.44415417791456735,0
0.7449999999999734,0.14204525795912082,0.044550115924800945,0.4441541779145666,0
0.7474999999999731,0.1422204537324063,0.044582114497796185,0.44415417791456613,0
0.7499999999999728,0.1423950814268407,0.04461404705106407,0.4441541779145667,0
0.7524999999999725,0.14256914345151828,0.04464591377021678,0.44415417791456624,0
0.7549999999999722,0.1427426422040215,0.044677714840274524,0.4441541779145669,0
0.757499999999972,0.1429155800704804,0.04470945044566735,0.4441541779145671,0
0.7599999999999717,0.1430879594256307,0.04474112077023747,0.4441541779145666,0
0.7624999999999714,0.14325978263287162,0.04477272599724098,0.44415417791456635,0
0.7649999999999711,0.1434310520443238,0.044804266309349874,0.444154177914567,0
0.7674999999999709,0.14360177000088623,0.04483574188865412,0.4441541779145673,0
0.7699999999999706,0.1437719388322942,0.04486715291666357,0.44415417791456796,0
0.7724999999999703,0.14394156085717494,0.04489849957430993,0.44415417791456846,0
0.77499999999997,0.14411063838310523,0.04492978204194867,0.44415417791456685,0
0.7774999999999698,0.1442791737066666,0.04496100049936104,0.4441541779145678,0
0.7799999999999695,0.14444716911350186,0.04499215512575592,0.44415417791456663,0
0.7824999999999692,0.14461462687837023,0.04502324609977191,0.4441541779145667,0
0.784999999999969,0.14478154926520306,0.045054273599479076,0.4441541779145675,0
0.7874999999999687,0.14494793852715865,0.04508523780238095,0.44415417791456674,0
0.7899999999999684,0.14511379690667658,0.04511613888541637,0.44415417791456624,0
0.7924999999999681,0.14527912663553313,0.04514697702496157,0.4441541779145666,0
0.7949999999999678,0.14544392993489366,0.04517775239683186,0.4441541779145672,0
0.7974999999999676,0.14560820901536842,0.04520846517628376,0.44415417791456635,0
0.7999999999999673,0.1457719660770652,0.04523911553801658,0.4441541779145668,0
0.802499999999967,0.14593520330964216,0.045269703656174505,0.4441541779145668,0
0.8049999999999667,0.14609792289236173,0.045300229704348494,0.44415417791456724,0
0.8074999999999665,0.1462601269941425,0.04533069385557803,0.44415417791456696,0
0.8099999999999662,0.14642181777361235,0.04536109628235299,0.44415417791456735,0
0.8124999999999659,0.14658299737916028,0.045391437156615574,0.4441541779145677,0
0.8149999999999656,0.1467436679489883,0.04542171664976219,0.44415417791456757,0
0.8174999999999654,0.14690383161116297,0.04545193493264508,0.44415417791456746,0
0.8199999999999651,0.147063490483667,0.04548209217557431,0.44415417791456624,0
0.8224999999999648,0.14722264667445017,0.04551218854831965,0.4441541779145679,0
0.8249999999999645,0.14738130228148003,0.045542224220112254,0.44415417791456635,0
0.8274999999999643,0.14753945939279242,0.04557219935964667,0.4441541779145668,0
0.829999999999964,0.14769712008654212,0.045602114135082354,0.44415417791456735,0
0.8324999999999637,0.14785428643105236,0.04563196871404573,0.44415417791456724,0
0.8349999999999634,0.1480109604848651,0.045661763263631805,0.44415417791456663,0
0.8374999999999632,0.1481671442967897,0.0456914979504061,0.4441541779145667,0
0.8399999999999629,0.14832283990595305,0.04572117294040646,0.44415417791456635,0
0.8424999999999626,0.14847804934184788,0.04575078839914464,0.4441541779145677,0
0.8449999999999623,0.14863277462438176,0.0457803444916083,0.44415417791456757,0
0.8474999999999621,0.1487870177639254,0.045809841382262496,0.444154177914567,0
0.8499999999999618,0.1489407807613609,0.045839279235051794,0.44415417791456724,0
0.8524999999999615,0.14909406560812982,0.045868658213401636,0.44415417791456724,0
0.8549999999999612,0.14924687428628067,0.0458979784802205,0.4441541779145665,0
0.857499999999961,0.14939920876851642,0.04592724019790116,0.4441541779145669,0
0.8599999999999607,0.14955107101824155,0.04595644352832288,0.44415417791456707,0
0.8624999999999604,0.14970246298960924,0.045985588632852806,0.44415417791456674,0
0.8649999999999601,0.1498533866275678,0.04601467567234792,0.44415417791456724,0
0.8674999999999599,0.15000384386790727,0.04604370480715666,0.44415417791456707,0
0.8699999999999596,0.15015383663730555,0.04607267619712057,0.444154177914567,0
0.8724999999999593,0.15030336685337445,0.04610159000157604,0.4441541779145668,0
0.874999999999959,0.15045243642470554,0.046130446379356156,0.4441541779145666,0
0.8774999999999588,0.1506010472509148,0.04615924548879211,0.44415417791456613,0
0.8799999999999585,0.15074920122268903,0.04618798748771517,0.4441541779145668,0
0.8824999999999582,0.1508969002218301,0.04621667253345818,0.44415417791456613,0
0.8849999999999579,0.15104414612130007,0.0462453007828573,0.4441541779145661,0
0.8874999999999577,0.15119094078526524,0.04627387239225363,0.44415417791456785,0
0.8899999999999574,0.15133728606914118,0.04630238751749496,0.44415417791456624,0
0.8924999999999571,0.1514831838196357,0.046330846313937225,0.4441541779145671,0
0.8949999999999568,0.1516286358747939,0.04635924893644653,0.4441541779145665,0
0.8974999999999566,0.15177364406404084,0.04638759553940038,0.4441541779145678,0
0.8999999999999563,0.1519182102082258,0.04641588627668963,0.4441541779145683,0
0.902499999999956,0.15206233611966424,0.04644412130171997,0.4441541779145671,0
0.9049999999999557,0.1522060236021818,0.04647230076741353,0.4441541779145669,0
0.9074999999999555,0.15234927445115634,0.046500424826210626,0.44415417791456724,0
0.9099999999999552,0.1524920904535609,0.04652849363007125,0.4441541779145679,0
0.9124999999999549,0.15263447338800534,0.046556507330476775,0.444154177914568,0
0.9149999999999546,0.1527764250247789,0.0465844660784315,0.44415417791456724,0
0.9174999999999544,0.15291794712589163,0.04661237002446436,0.4441541779145677,0
0.9199999999999541,0.1530590414451163,0.04664021931863029,0.44415417791456807,0
