time,Iplus_norm_offset_0.000,Iplus_norm_offset_0.060,Iplus_norm_offset_0.140,Iplus_norm_offset_0.280,P
0.1340000000000001,0.4473993876166133,0.6195271767493036,0.915293238754179,0.9874664446003344,0.4418039399404866
0.1360000000000001,0.44206482396981717,0.6151179724654096,0.9140852803191238,0.9872806132110757,0.441708107923744
0.1380000000000001,0.43679402290918884,0.6107402276383255,0.9128789281087237,0.9870948180293436,0.4416128974492499
0.1400000000000001,0.43158622229475496,0.606393717805017,0.9116741799870087,0.98690905904807,0.4415183028253784
0.1420000000000001,0.4264406690962317,0.6020782201039926,0.9104710338208504,0.986723336260189,0.44142431841755864
0.1440000000000001,0.42135661928413887,0.5977935132638763,0.9092694874799563,0.9865376496586349,0.44133093864767436
0.1460000000000001,0.4163333377222137,0.5935393775920612,0.9080695388368669,0.9863519992363451,0.4412381579934749
0.1480000000000001,0.41137009806111424,0.5893155949634465,0.9068711857669518,0.9861663849862565,0.44114597098799097
0.1500000000000001,0.4064661826333894,0.5851219488092522,0.905674426148406,0.9859808069013092,0.4410543722189521
0.1520000000000001,0.40162088234970844,0.5809582241059157,0.9044792578622465,0.985795264974443,0.44096335632821587
0.1540000000000001,0.39683349659632655,0.5768242073640658,0.9032856787923071,0.9856097591986004,0.44087291801120143
0.1560000000000001,0.3921033331337777,0.5727196866175777,0.9020936868252367,0.9854242895667246,0.44078305201633017
0.1580000000000001,0.3874297079967816,0.5686444514127023,0.9009032798504939,0.9852388560717606,0.44069375314446624
0.16000000000000011,0.3828119453953426,0.564598292797277,0.8997144557603445,0.9850534587066538,0.44060501624837267
0.16200000000000012,0.37824937761703126,0.5605810033100129,0.8985272124498571,0.9848680974643517,0.4405168362321732
0.16400000000000012,0.37374134493043526,0.556592376969855,0.8973415478168985,0.9846827723378034,0.4404292080508021
0.16600000000000012,0.3692871954897669,0.5526322092654223,0.896157459762132,0.9844974833199591,0.4403421267094844
0.16800000000000012,0.3648862852406041,0.5487002971445207,0.8949749461890127,0.9843122304037711,0.44025558726320646
0.17000000000000012,0.3605379778267644,0.5447964390037336,0.8937940050037833,0.9841270135821908,0.44016958481619883
0.17200000000000013,0.35624164449828877,0.5409204346780818,0.8926146341154704,0.9839418328481736,0.44008411452141827
0.17400000000000013,0.35199666402052654,0.5370720854307637,0.8914368314358815,0.9837566881946753,0.43999917158004276
0.17600000000000013,0.3478024225843062,0.5332511939429627,0.890260594879601,0.9835715796146524,0.4399147512409668
0.17800000000000013,0.34365831371718036,0.5294575643037307,0.8890859223639872,0.9833865071010636,0.4398308488002999
0.18000000000000013,0.3395637381957313,0.5256910019999435,0.8879128118091668,0.9832014706468687,0.43974745960088557
0.18200000000000013,0.3355181039589264,0.521951313906327,0.8867412611380333,0.983016470245029,0.4396645790317994
0.18400000000000014,0.3315208260225047,0.5182383082755538,0.885571268276241,0.9828315058885069,0.4395822025278815
0.18600000000000014,0.32757132639439385,0.5145517947284137,0.8844028311522042,0.9826465775702667,0.43950032556924234
0.18800000000000014,0.32366903399112984,0.5108915842440507,0.8832359476970915,0.982461685283273,0.4394189436808169
0.19000000000000014,0.31981338455528285,0.5072574891502715,0.8820706158448228,0.9822768290204936,0.4393380524318692
0.19200000000000014,0.316003820573867,0.5036493231139217,0.8809068335320648,0.9820920087748956,0.43925764743555007
0.19400000000000014,0.3122397911977246,0.5000669011313347,0.8797445986982285,0.9819072245394485,0.4391777243484375
0.19600000000000015,0.308520752161874,0.49651003951884265,0.878583909285465,0.981722476307124,0.43909827887007785
0.19800000000000015,0.30484616570681256,0.49297855590336026,0.8774247632386617,0.9815377640708934,0.4390193067425465
0.20000000000000015,0.3012155005007572,0.4894722692130328,0.8762671585054396,0.9813530878237314,0.4389408037500031
0.20200000000000015,0.29762823156281504,0.4859909996679522,0.8751110930361485,0.9811684475586114,0.4388627657182501
0.20400000000000015,0.29408384018707173,0.4825345687709387,0.873956564783864,0.9809838432685107,0.4387851885143083
